order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
HZ983P,1,4,2,2022/12/4 17:57,2022/12/4 17:55,14487,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:05,2022/12/4 18:13,2022/12/4 18:29,0
RZ819M,1,4,2,2022/12/4 17:56,2022/12/4 17:55,45613,2022/12/4 18:53,2022/12/4 19:23,2022/12/4 18:38,2022/12/4 18:43,2022/12/4 19:02,0
IC931N,1,4,2,2022/12/4 17:55,2022/12/4 17:55,54819,2022/12/4 18:23,2022/12/4 18:53,2022/12/4 18:05,2022/12/4 18:16,2022/12/4 18:23,0
BA540V,1,4,2,2022/12/4 17:56,2022/12/4 17:55,70250,2022/12/4 18:11,2022/12/4 18:41,2022/12/4 17:57,2022/12/4 18:13,2022/12/4 18:20,0
XP407Y,1,4,2,2022/12/4 17:55,2022/12/4 17:55,17608,2022/12/4 18:23,2022/12/4 18:53,2022/12/4 17:57,2022/12/4 18:10,2022/12/4 18:17,0
UA976V,1,91,2,2022/12/4 17:57,2022/12/4 17:55,0,2022/12/4 18:38,2022/12/4 19:08,,,,1
CD413O,1,4,2,2022/12/4 17:56,2022/12/4 17:55,23876,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:16,2022/12/4 18:33,2022/12/4 18:45,0
UK170E,1,4,2,2022/12/4 17:56,2022/12/4 17:55,58872,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:03,2022/12/4 18:11,2022/12/4 18:18,0
PY365A,1,4,2,2022/12/4 17:56,2022/12/4 17:55,270,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:23,2022/12/4 18:31,2022/12/4 18:41,0
BM986E,1,4,2,2022/12/4 17:56,2022/12/4 17:55,42204,2022/12/4 18:23,2022/12/4 18:53,2022/12/4 18:11,2022/12/4 18:29,2022/12/4 18:37,0
LV960Q,1,6,2,,2022/12/4 17:55,0,2022/12/4 18:53,2022/12/4 19:23,,,,0
GD107A,1,4,2,2022/12/4 17:57,2022/12/4 17:55,1742,2022/12/4 18:48,2022/12/4 19:18,2022/12/4 18:43,2022/12/4 18:56,2022/12/4 19:03,0
RK793T,1,4,2,2022/12/4 17:56,2022/12/4 17:55,13033,2022/12/4 18:58,2022/12/4 19:28,2022/12/4 18:42,2022/12/4 18:54,2022/12/4 19:09,0
OY394K,1,4,2,2022/12/4 17:56,2022/12/4 17:56,45445,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 18:00,2022/12/4 18:07,2022/12/4 18:23,0
UA475V,1,4,2,2022/12/4 17:56,2022/12/4 17:56,46438,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 18:04,2022/12/4 18:17,2022/12/4 18:32,0
OR089I,1,4,2,2022/12/4 17:58,2022/12/4 17:56,46438,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 18:04,2022/12/4 18:24,2022/12/4 18:32,0
IW269T,1,4,2,2022/12/4 17:56,2022/12/4 17:56,54303,2022/12/4 18:49,2022/12/4 19:19,2022/12/4 18:13,2022/12/4 18:24,2022/12/4 18:41,0
NV971H,1,4,2,2022/12/4 17:57,2022/12/4 17:56,3141,2022/12/4 18:14,2022/12/4 18:44,2022/12/4 18:02,2022/12/4 18:09,2022/12/4 18:16,0
OR125N,1,4,2,2022/12/4 17:56,2022/12/4 17:56,56738,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 18:15,2022/12/4 18:21,2022/12/4 18:26,0
AH237B,1,4,2,2022/12/4 17:56,2022/12/4 17:56,2800,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 18:02,2022/12/4 18:31,2022/12/4 18:55,0
AX986J,1,4,2,2022/12/4 17:56,2022/12/4 17:56,37983,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:12,2022/12/4 18:16,2022/12/4 18:37,0
XU564C,1,4,2,2022/12/4 17:56,2022/12/4 17:56,39966,2022/12/4 18:34,2022/12/4 19:04,2022/12/4 18:19,2022/12/4 18:25,2022/12/4 18:39,0
WG912R,1,4,2,2022/12/4 18:04,2022/12/4 17:56,31294,2022/12/4 18:24,2022/12/4 18:54,2022/12/4 18:07,2022/12/4 18:11,2022/12/4 18:24,0
XD416Z,1,4,2,2022/12/4 17:56,2022/12/4 17:56,65828,2022/12/4 18:52,2022/12/4 19:22,2022/12/4 18:34,2022/12/4 18:39,2022/12/4 18:49,0
EG243S,1,3,2,,2022/12/4 17:56,0,2022/12/4 18:59,2022/12/4 19:29,,,,0
BY670P,1,4,2,2022/12/4 17:58,2022/12/4 17:56,12852,2022/12/4 18:19,2022/12/4 18:49,2022/12/4 18:04,2022/12/4 18:13,2022/12/4 18:20,0
UE953T,1,4,2,2022/12/4 17:57,2022/12/4 17:56,30076,2022/12/4 18:34,2022/12/4 19:04,2022/12/4 18:11,2022/12/4 18:20,2022/12/4 18:37,0
OG047J,1,4,2,2022/12/4 17:56,2022/12/4 17:56,3290,2022/12/4 18:44,2022/12/4 19:14,2022/12/4 18:32,2022/12/4 18:50,2022/12/4 18:56,0
MB683W,1,4,2,2022/12/4 17:58,2022/12/4 17:56,12518,2022/12/4 18:34,2022/12/4 19:04,2022/12/4 18:15,2022/12/4 18:29,2022/12/4 18:39,0
LH792M,1,4,2,2022/12/4 18:01,2022/12/4 17:56,31075,2022/12/4 18:49,2022/12/4 19:19,2022/12/4 18:12,2022/12/4 18:21,2022/12/4 18:37,0
TJ510Y,1,4,2,2022/12/4 17:58,2022/12/4 17:56,63654,2022/12/4 18:24,2022/12/4 18:54,2022/12/4 18:20,2022/12/4 18:40,2022/12/4 18:57,0
OV384D,1,4,2,2022/12/4 17:57,2022/12/4 17:56,60828,2022/12/4 18:24,2022/12/4 18:54,2022/12/4 18:09,2022/12/4 18:12,2022/12/4 18:19,0
JC902Z,1,4,2,2022/12/4 17:58,2022/12/4 17:56,26523,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:05,2022/12/4 18:22,2022/12/4 18:32,0
LX764P,1,4,2,2022/12/4 17:56,2022/12/4 17:56,57552,2022/12/4 18:39,2022/12/4 19:09,2022/12/4 18:08,2022/12/4 18:21,2022/12/4 18:37,0
RD829O,1,4,2,2022/12/4 17:56,2022/12/4 17:56,14171,2022/12/4 18:34,2022/12/4 19:04,2022/12/4 18:13,2022/12/4 18:24,2022/12/4 18:36,0
IB740E,1,4,2,2022/12/4 17:57,2022/12/4 17:56,6649,2022/12/4 18:44,2022/12/4 19:14,2022/12/4 18:01,2022/12/4 18:14,2022/12/4 18:45,0
PR352U,1,4,2,2022/12/4 17:57,2022/12/4 17:56,43438,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 17:57,2022/12/4 18:30,2022/12/4 18:37,1
TL479T,1,4,2,2022/12/4 17:57,2022/12/4 17:57,75065,2022/12/4 18:39,2022/12/4 19:09,2022/12/4 17:57,2022/12/4 18:14,2022/12/4 18:30,1
VO702E,1,4,2,2022/12/4 17:57,2022/12/4 17:57,49355,2022/12/4 18:35,2022/12/4 19:05,2022/12/4 18:01,2022/12/4 18:21,2022/12/4 18:44,0
OL561K,1,4,2,2022/12/4 17:58,2022/12/4 17:57,39575,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:08,2022/12/4 18:14,2022/12/4 18:24,0
MO086N,1,4,2,2022/12/4 18:00,2022/12/4 17:57,28140,2022/12/4 18:34,2022/12/4 19:04,2022/12/4 18:12,2022/12/4 18:36,2022/12/4 18:50,0
DB923C,1,6,2,,2022/12/4 17:57,0,2022/12/4 18:55,2022/12/4 19:25,,,,1
BS087W,1,6,2,,2022/12/4 17:57,0,2022/12/4 18:25,2022/12/4 18:55,,,,1
YJ178F,1,4,2,2022/12/4 17:57,2022/12/4 17:57,66347,2022/12/4 18:30,2022/12/4 19:00,2022/12/4 18:11,2022/12/4 18:30,2022/12/4 18:43,0
OB315S,1,4,2,2022/12/4 18:06,2022/12/4 17:57,6796,2022/12/4 18:30,2022/12/4 19:00,2022/12/4 18:06,2022/12/4 18:14,2022/12/4 18:30,0
ZK243Y,1,4,2,2022/12/4 17:57,2022/12/4 17:57,56171,2022/12/4 18:30,2022/12/4 19:00,2022/12/4 18:11,2022/12/4 18:13,2022/12/4 18:18,0
QW640Z,1,4,2,2022/12/4 18:11,2022/12/4 17:57,20056,2022/12/4 18:50,2022/12/4 19:20,2022/12/4 18:15,2022/12/4 18:26,2022/12/4 18:54,0
GO219Q,1,4,2,2022/12/4 17:59,2022/12/4 17:57,11824,2022/12/4 18:18,2022/12/4 18:48,2022/12/4 18:18,2022/12/4 18:33,2022/12/4 18:42,0
YE493O,1,4,2,2022/12/4 18:05,2022/12/4 17:57,49241,2022/12/4 18:50,2022/12/4 19:20,2022/12/4 18:11,2022/12/4 18:27,2022/12/4 18:43,0
GQ758F,1,91,2,2022/12/4 17:57,2022/12/4 17:57,0,2022/12/4 18:20,2022/12/4 18:50,,,,1
IS018G,1,91,2,2022/12/4 18:04,2022/12/4 17:57,0,2022/12/4 18:55,2022/12/4 19:25,,,,1
AI831Q,1,91,2,2022/12/4 17:57,2022/12/4 17:57,0,2022/12/4 18:30,2022/12/4 19:00,,,,1
RH039K,1,4,2,2022/12/4 18:16,2022/12/4 17:57,1937,2022/12/4 18:50,2022/12/4 19:20,2022/12/4 18:20,2022/12/4 18:32,2022/12/4 18:47,0
YA693J,1,4,2,2022/12/4 17:57,2022/12/4 17:57,23075,2022/12/4 18:51,2022/12/4 19:21,2022/12/4 18:30,2022/12/4 18:42,2022/12/4 18:56,0
MW061I,1,4,2,2022/12/4 17:59,2022/12/4 17:57,47510,2022/12/4 18:40,2022/12/4 19:10,2022/12/4 18:26,2022/12/4 18:37,2022/12/4 18:54,0
DX736S,1,4,1,2022/12/4 17:58,2022/12/4 17:57,,,,,,,0
YW384S,1,4,2,2022/12/4 17:57,2022/12/4 17:57,24700,2022/12/4 18:45,2022/12/4 19:15,2022/12/4 18:06,2022/12/4 18:10,2022/12/4 18:34,0
DQ195W,1,4,2,2022/12/4 17:58,2022/12/4 17:57,12576,2022/12/4 18:30,2022/12/4 19:00,2022/12/4 18:10,2022/12/4 18:21,2022/12/4 18:36,0
UB958K,1,4,2,2022/12/4 17:58,2022/12/4 17:57,16677,2022/12/4 18:25,2022/12/4 18:55,2022/12/4 18:02,2022/12/4 18:14,2022/12/4 18:23,0
IU895N,1,4,2,2022/12/4 17:59,2022/12/4 17:57,23125,2022/12/4 18:30,2022/12/4 19:00,2022/12/4 18:17,2022/12/4 18:34,2022/12/4 18:45,0
IF621I,1,4,2,2022/12/4 18:00,2022/12/4 17:57,75033,2022/12/4 18:25,2022/12/4 18:55,2022/12/4 18:02,2022/12/4 18:11,2022/12/4 18:18,0
YV143B,1,4,2,2022/12/4 17:58,2022/12/4 17:57,60217,2022/12/4 18:25,2022/12/4 18:55,2022/12/4 17:58,2022/12/4 18:26,2022/12/4 18:36,0
QI214I,1,4,2,2022/12/4 17:57,2022/12/4 17:57,74984,2022/12/4 18:45,2022/12/4 19:15,2022/12/4 18:28,2022/12/4 18:43,2022/12/4 19:03,0
MP732J,1,4,2,2022/12/4 17:58,2022/12/4 17:57,30503,2022/12/4 18:25,2022/12/4 18:55,2022/12/4 17:58,2022/12/4 18:13,2022/12/4 18:22,1
AP612D,1,4,2,2022/12/4 17:58,2022/12/4 17:57,72310,2022/12/4 18:45,2022/12/4 19:15,2022/12/4 18:07,2022/12/4 18:11,2022/12/4 18:33,0
SR025E,1,4,2,2022/12/4 17:58,2022/12/4 17:58,8651,2022/12/4 18:30,2022/12/4 19:00,2022/12/4 18:12,2022/12/4 18:21,2022/12/4 18:28,0
IB534A,1,4,2,2022/12/4 18:06,2022/12/4 17:58,41821,2022/12/4 18:20,2022/12/4 18:50,2022/12/4 18:07,2022/12/4 18:20,2022/12/4 18:27,0
KD125X,1,4,2,2022/12/4 17:58,2022/12/4 17:58,49756,2022/12/4 19:06,2022/12/4 19:36,2022/12/4 18:09,2022/12/4 18:16,2022/12/4 18:35,0
FB963W,1,4,2,2022/12/4 17:58,2022/12/4 17:58,23357,2022/12/4 18:38,2022/12/4 19:08,2022/12/4 18:15,2022/12/4 18:21,2022/12/4 18:32,0
UP974J,1,4,2,2022/12/4 17:58,2022/12/4 17:58,26198,2022/12/4 18:36,2022/12/4 19:06,2022/12/4 18:04,2022/12/4 18:15,2022/12/4 18:28,0
RL124Y,1,4,2,2022/12/4 17:59,2022/12/4 17:58,4723,2022/12/4 18:31,2022/12/4 19:01,2022/12/4 18:22,2022/12/4 18:28,2022/12/4 18:41,0
XQ156R,1,4,2,2022/12/4 17:58,2022/12/4 17:58,18211,2022/12/4 18:39,2022/12/4 19:09,2022/12/4 18:21,2022/12/4 18:27,2022/12/4 18:35,0
AV417Q,1,4,2,2022/12/4 17:59,2022/12/4 17:58,17544,2022/12/4 19:23,2022/12/4 19:53,2022/12/4 18:39,2022/12/4 18:48,2022/12/4 19:05,0
PM317X,1,4,2,2022/12/4 17:58,2022/12/4 17:58,23118,2022/12/4 18:41,2022/12/4 19:11,2022/12/4 18:12,2022/12/4 18:15,2022/12/4 18:27,0
AS052K,1,4,2,2022/12/4 17:59,2022/12/4 17:58,58213,2022/12/4 18:36,2022/12/4 19:06,2022/12/4 18:12,2022/12/4 18:27,2022/12/4 18:34,0
WA916B,1,7,2,2022/12/4 17:58,2022/12/4 17:58,26565,2022/12/4 18:21,2022/12/4 18:51,2022/12/4 18:08,2022/12/4 18:10,2022/12/4 18:16,0
VT715U,1,4,2,2022/12/4 17:58,2022/12/4 17:58,34662,2022/12/4 18:31,2022/12/4 19:01,2022/12/4 18:10,2022/12/4 18:23,2022/12/4 18:40,0
GJ940S,1,91,2,2022/12/4 17:58,2022/12/4 17:58,0,2022/12/4 18:34,2022/12/4 19:04,,,,1
CM375E,1,4,1,2022/12/4 17:59,2022/12/4 17:58,,,,,,,0
GI781Z,1,4,2,2022/12/4 17:59,2022/12/4 17:58,3194,2022/12/4 19:06,2022/12/4 19:36,2022/12/4 18:10,2022/12/4 18:16,2022/12/4 18:38,0
HJ496N,1,3,2,,2022/12/4 17:58,0,2022/12/4 19:56,2022/12/4 20:26,,,,0
GF320D,1,4,2,2022/12/4 17:58,2022/12/4 17:58,63540,2022/12/4 18:52,2022/12/4 19:22,2022/12/4 18:24,2022/12/4 18:39,2022/12/4 18:57,0
XY046J,1,4,2,2022/12/4 17:58,2022/12/4 17:58,38616,2022/12/4 18:36,2022/12/4 19:06,2022/12/4 18:14,2022/12/4 18:21,2022/12/4 18:27,0
DI732Z,1,4,2,2022/12/4 17:58,2022/12/4 17:58,71008,2022/12/4 18:50,2022/12/4 19:20,2022/12/4 18:33,2022/12/4 18:41,2022/12/4 18:53,0
IJ326B,1,4,2,2022/12/4 17:58,2022/12/4 17:58,10238,2022/12/4 18:41,2022/12/4 19:11,2022/12/4 18:15,2022/12/4 18:29,2022/12/4 18:49,0
KP453R,1,4,2,2022/12/4 17:58,2022/12/4 17:58,45904,2022/12/4 18:36,2022/12/4 19:06,2022/12/4 18:13,2022/12/4 18:33,2022/12/4 18:45,0
ZE436L,1,4,2,2022/12/4 17:58,2022/12/4 17:58,25393,2022/12/4 18:36,2022/12/4 19:06,2022/12/4 18:16,2022/12/4 18:27,2022/12/4 18:33,0
VA453B,1,4,1,2022/12/4 17:59,2022/12/4 17:58,,,,,,,0
WX540P,1,4,2,2022/12/4 18:00,2022/12/4 17:58,66105,2022/12/4 18:53,2022/12/4 19:23,2022/12/4 18:09,2022/12/4 18:29,2022/12/4 18:54,0
BI381I,1,4,2,2022/12/4 17:58,2022/12/4 17:58,44722,2022/12/4 18:41,2022/12/4 19:11,2022/12/4 18:20,2022/12/4 18:28,2022/12/4 18:36,0
BT952V,1,4,2,2022/12/4 17:59,2022/12/4 17:58,75033,2022/12/4 18:41,2022/12/4 19:11,2022/12/4 18:18,2022/12/4 18:31,2022/12/4 18:42,0
DV546Z,1,4,2,2022/12/4 17:59,2022/12/4 17:58,67445,2022/12/4 18:46,2022/12/4 19:16,2022/12/4 18:19,2022/12/4 18:34,2022/12/4 18:51,0
XF805A,1,4,2,2022/12/4 17:59,2022/12/4 17:58,30841,2022/12/4 18:31,2022/12/4 19:01,2022/12/4 18:26,2022/12/4 18:31,2022/12/4 18:40,0
PS870X,1,91,2,2022/12/4 17:59,2022/12/4 17:58,0,2022/12/4 18:31,2022/12/4 19:01,,,,1
DJ053V,1,4,2,2022/12/4 17:59,2022/12/4 17:58,2805,2022/12/4 18:26,2022/12/4 18:56,2022/12/4 18:07,2022/12/4 18:10,2022/12/4 18:18,0
IH428W,1,4,2,2022/12/4 17:58,2022/12/4 17:58,69283,2022/12/4 18:26,2022/12/4 18:56,2022/12/4 18:08,2022/12/4 18:13,2022/12/4 18:20,0
YR941J,1,4,2,2022/12/4 17:59,2022/12/4 17:58,48028,2022/12/4 18:24,2022/12/4 18:54,2022/12/4 18:01,2022/12/4 18:07,2022/12/4 18:19,0
FU410W,1,4,2,2022/12/4 18:00,2022/12/4 17:58,29418,2022/12/4 18:31,2022/12/4 19:01,2022/12/4 18:38,2022/12/4 18:44,2022/12/4 18:53,0
HW271Y,1,4,2,2022/12/4 17:59,2022/12/4 17:59,17995,2022/12/4 18:46,2022/12/4 19:16,2022/12/4 18:10,2022/12/4 18:18,2022/12/4 18:38,0
DM016P,1,4,2,2022/12/4 17:59,2022/12/4 17:59,14148,2022/12/4 18:59,2022/12/4 19:29,2022/12/4 18:46,2022/12/4 18:49,2022/12/4 18:56,0
SJ497R,1,4,2,2022/12/4 17:59,2022/12/4 17:59,75073,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 17:59,2022/12/4 18:19,2022/12/4 18:26,1
XF672A,1,4,2,2022/12/4 17:59,2022/12/4 17:59,45314,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:13,2022/12/4 18:24,2022/12/4 18:36,0
PK541D,1,4,2,2022/12/4 17:59,2022/12/4 17:59,74810,2022/12/4 18:47,2022/12/4 19:17,2022/12/4 18:15,2022/12/4 18:25,2022/12/4 18:39,0
NZ310N,1,4,2,2022/12/4 17:59,2022/12/4 17:59,53272,2022/12/4 18:42,2022/12/4 19:12,2022/12/4 18:16,2022/12/4 18:38,2022/12/4 18:46,0
ND639A,1,4,2,2022/12/4 17:59,2022/12/4 17:59,72371,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:14,2022/12/4 18:25,2022/12/4 18:32,0
VP286C,1,4,2,2022/12/4 17:59,2022/12/4 17:59,24995,2022/12/4 18:34,2022/12/4 19:04,2022/12/4 18:10,2022/12/4 18:20,2022/12/4 18:29,0
UY875A,1,4,2,2022/12/4 17:59,2022/12/4 17:59,27173,2022/12/4 18:49,2022/12/4 19:19,2022/12/4 18:05,2022/12/4 18:13,2022/12/4 18:38,0
RL254R,1,4,2,2022/12/4 17:59,2022/12/4 17:59,489,2022/12/4 18:58,2022/12/4 19:28,2022/12/4 18:31,2022/12/4 18:43,2022/12/4 18:58,0
HD164H,1,91,2,2022/12/4 17:59,2022/12/4 17:59,0,2022/12/4 19:07,2022/12/4 19:37,,,,1
AT189Z,1,4,2,2022/12/4 17:59,2022/12/4 17:59,52411,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:15,2022/12/4 18:25,2022/12/4 18:31,0
EY417Z,1,4,2,2022/12/4 17:59,2022/12/4 17:59,20009,2022/12/4 18:37,2022/12/4 19:07,2022/12/4 17:59,2022/12/4 18:21,2022/12/4 18:28,1
KW674N,1,4,2,2022/12/4 18:00,2022/12/4 17:59,68649,2022/12/4 18:35,2022/12/4 19:05,2022/12/4 18:19,2022/12/4 18:27,2022/12/4 18:50,0
VU793X,2,4,1,2022/12/4 18:00,2022/12/4 17:59,,,,,,,0
OK654E,1,4,2,2022/12/4 17:59,2022/12/4 17:59,70703,2022/12/4 18:42,2022/12/4 19:12,2022/12/4 18:04,2022/12/4 18:15,2022/12/4 18:36,0
CH267H,1,4,2,2022/12/4 17:59,2022/12/4 17:59,27174,2022/12/4 18:47,2022/12/4 19:17,2022/12/4 18:09,2022/12/4 18:27,2022/12/4 18:45,0
WV712J,1,4,2,2022/12/4 17:59,2022/12/4 17:59,74810,2022/12/4 18:25,2022/12/4 18:55,2022/12/4 18:06,2022/12/4 18:12,2022/12/4 18:14,0
QY170W,1,4,2,2022/12/4 17:59,2022/12/4 17:59,306,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:04,2022/12/4 18:08,2022/12/4 18:25,0
UZ571C,1,4,2,2022/12/4 17:59,2022/12/4 17:59,64271,2022/12/4 18:42,2022/12/4 19:12,2022/12/4 18:24,2022/12/4 18:32,2022/12/4 18:40,0
CA932O,1,4,2,2022/12/4 17:59,2022/12/4 17:59,32444,2022/12/4 18:27,2022/12/4 18:57,2022/12/4 18:04,2022/12/4 18:22,2022/12/4 18:36,0
LQ657Y,1,4,2,2022/12/4 17:59,2022/12/4 17:59,25676,2022/12/4 18:42,2022/12/4 19:12,2022/12/4 18:09,2022/12/4 18:42,2022/12/4 18:59,0
NC185Q,1,4,2,2022/12/4 18:00,2022/12/4 17:59,11046,2022/12/4 18:37,2022/12/4 19:07,2022/12/4 18:17,2022/12/4 18:30,2022/12/4 18:55,0
UT038K,1,4,2,2022/12/4 18:00,2022/12/4 17:59,54524,2022/12/4 18:52,2022/12/4 19:22,2022/12/4 18:31,2022/12/4 18:36,2022/12/4 18:56,0
SZ910I,1,4,2,2022/12/4 17:59,2022/12/4 17:59,23553,2022/12/4 18:27,2022/12/4 18:57,2022/12/4 18:04,2022/12/4 18:15,2022/12/4 18:28,0
EC913K,1,4,2,2022/12/4 18:00,2022/12/4 17:59,17623,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:04,2022/12/4 18:12,2022/12/4 18:23,0
WD024G,1,3,2,,2022/12/4 17:59,0,2022/12/4 18:32,2022/12/4 19:02,,,,0
SH954B,1,4,2,2022/12/4 17:59,2022/12/4 17:59,59033,2022/12/4 19:19,2022/12/4 19:49,2022/12/4 18:56,2022/12/4 19:08,2022/12/4 19:26,0
KT931B,1,4,2,2022/12/4 18:01,2022/12/4 17:59,64963,2022/12/4 18:32,2022/12/4 19:02,2022/12/4 18:26,2022/12/4 18:29,2022/12/4 18:37,0
FO497K,1,4,2,2022/12/4 18:00,2022/12/4 17:59,924,2022/12/4 18:42,2022/12/4 19:12,2022/12/4 18:33,2022/12/4 18:44,2022/12/4 18:50,0
JK716B,1,4,2,2022/12/4 18:36,2022/12/4 18:00,24317,2022/12/4 18:27,2022/12/4 18:57,2022/12/4 18:39,2022/12/4 18:52,2022/12/4 19:06,0
XH723C,1,91,2,2022/12/4 18:00,2022/12/4 18:00,0,2022/12/4 18:28,2022/12/4 18:58,,,,1
IK836U,1,4,2,2022/12/4 18:00,2022/12/4 18:00,41002,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:16,2022/12/4 18:25,2022/12/4 18:31,0
BM938A,1,4,2,2022/12/4 18:01,2022/12/4 18:00,24675,2022/12/4 18:23,2022/12/4 18:53,2022/12/4 18:03,2022/12/4 18:12,2022/12/4 18:23,0
MD971N,1,7,2,2022/12/4 18:00,2022/12/4 18:00,60828,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:19,,,0
CY861B,1,4,2,2022/12/4 18:02,2022/12/4 18:00,45360,2022/12/4 18:43,2022/12/4 19:13,2022/12/4 18:16,2022/12/4 18:21,2022/12/4 18:54,0
AO975H,1,4,2,2022/12/4 18:00,2022/12/4 18:00,41190,2022/12/4 18:33,2022/12/4 19:03,2022/12/4 18:14,2022/12/4 18:28,2022/12/4 18:36,0
SZ536Q,1,4,2,2022/12/4 18:06,2022/12/4 18:00,72306,2022/12/4 18:53,2022/12/4 19:23,2022/12/4 18:23,2022/12/4 18:32,2022/12/4 18:37,0
GK416A,1,4,2,2022/12/4 18:00,2022/12/4 18:00,28634,2022/12/4 18:58,2022/12/4 19:28,2022/12/4 18:30,2022/12/4 18:42,2022/12/4 18:56,0
HX216U,1,4,2,2022/12/4 18:00,2022/12/4 18:00,34923,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:21,2022/12/4 18:30,2022/12/4 18:32,0
ON403E,1,4,2,2022/12/4 18:00,2022/12/4 18:00,10436,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:07,2022/12/4 18:19,2022/12/4 18:31,0
DE143I,1,4,2,2022/12/4 18:00,2022/12/4 18:00,6633,2022/12/4 18:45,2022/12/4 19:15,2022/12/4 18:22,2022/12/4 18:29,2022/12/4 18:40,0
IU580Q,1,4,2,2022/12/4 18:11,2022/12/4 18:00,77785,2022/12/4 18:43,2022/12/4 19:13,2022/12/4 18:13,2022/12/4 18:24,2022/12/4 18:33,0
BU798D,1,4,2,2022/12/4 18:00,2022/12/4 18:00,31779,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:26,2022/12/4 18:36,2022/12/4 18:49,0
IN746P,1,4,2,2022/12/4 18:01,2022/12/4 18:00,40872,2022/12/4 18:38,2022/12/4 19:08,2022/12/4 18:05,2022/12/4 18:17,2022/12/4 18:36,0
GQ386N,1,4,2,2022/12/4 18:02,2022/12/4 18:00,70373,2022/12/4 18:38,2022/12/4 19:08,2022/12/4 18:33,2022/12/4 18:46,2022/12/4 19:01,0
MB701E,1,4,2,2022/12/4 18:02,2022/12/4 18:00,39034,2022/12/4 18:38,2022/12/4 19:08,2022/12/4 18:15,2022/12/4 18:25,2022/12/4 18:34,0
ST195R,1,4,2,2022/12/4 18:01,2022/12/4 18:00,34174,2022/12/4 18:23,2022/12/4 18:53,2022/12/4 18:08,2022/12/4 18:12,2022/12/4 18:13,0
CT098T,1,4,2,2022/12/4 18:01,2022/12/4 18:00,33422,2022/12/4 18:43,2022/12/4 19:13,2022/12/4 18:15,2022/12/4 18:27,2022/12/4 18:39,0
CT958H,1,4,2,2022/12/4 18:01,2022/12/4 18:00,25347,2022/12/4 18:48,2022/12/4 19:18,2022/12/4 18:13,2022/12/4 18:17,2022/12/4 18:24,0
KX128Y,1,4,2,2022/12/4 18:00,2022/12/4 18:00,39421,2022/12/4 18:38,2022/12/4 19:08,2022/12/4 18:11,2022/12/4 18:24,2022/12/4 18:44,0
DC231F,1,4,2,2022/12/4 18:01,2022/12/4 18:00,54358,2022/12/4 18:23,2022/12/4 18:53,2022/12/4 18:11,2022/12/4 18:21,2022/12/4 18:26,0
ZC463Q,1,6,2,,2022/12/4 18:00,0,2022/12/4 18:25,2022/12/4 18:55,,,,0
FW215K,1,4,2,2022/12/4 18:00,2022/12/4 18:00,33356,2022/12/4 18:28,2022/12/4 18:58,2022/12/4 18:10,2022/12/4 18:19,2022/12/4 18:28,0
RZ371W,1,4,2,2022/12/4 18:01,2022/12/4 18:00,20557,2022/12/4 18:38,2022/12/4 19:08,2022/12/4 18:12,2022/12/4 18:13,2022/12/4 18:19,0
IY108C,1,91,2,2022/12/4 18:03,2022/12/4 18:00,0,2022/12/4 18:33,2022/12/4 19:03,,,,1
JB029S,1,4,2,2022/12/4 18:02,2022/12/4 18:01,77789,2022/12/4 18:43,2022/12/4 19:13,2022/12/4 18:11,2022/12/4 18:14,2022/12/4 18:21,0
DV126E,1,4,2,2022/12/4 18:02,2022/12/4 18:01,39854,2022/12/4 18:29,2022/12/4 18:59,2022/12/4 18:08,2022/12/4 18:21,2022/12/4 18:33,0
PX416R,1,4,2,2022/12/4 18:01,2022/12/4 18:01,39905,2022/12/4 18:54,2022/12/4 19:24,2022/12/4 18:12,2022/12/4 18:17,2022/12/4 18:35,0
